City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Richards Bay,ZA,2022-12-19 15:51:38,-28.783,32.0377,73.94,69,0,6.31
296,Saky,UA,2022-12-19 15:51:38,45.1356,33.6031,31.66,71,66,11.41
297,Wajima,JP,2022-12-19 15:51:39,37.4,136.9,36.59,96,100,12.21
298,Tautira,PF,2022-12-19 15:51:39,-17.7333,-149.15,78.78,76,100,8.52
299,Karlstad,SE,2022-12-19 15:51:40,59.3793,13.5036,30.76,93,100,3.44
300,Nyandoma,RU,2022-12-19 15:51:40,61.669,40.1991,10.6,96,100,4.9
301,Otane,NZ,2022-12-19 15:51:40,-39.8833,176.6333,61.02,98,100,2.21
302,Shingu,JP,2022-12-19 15:51:41,33.7333,135.9833,37.74,62,29,10.25
303,Soavinandriana,MG,2022-12-19 15:49:33,-19.1667,46.7333,62.89,93,97,3.4
304,Airai,TL,2022-12-19 15:51:41,-8.9266,125.4092,59.9,91,86,0.81
305,Kursk,RU,2022-12-19 15:50:24,51.7303,36.1939,23.2,80,0,13.42
306,Sangar,RU,2022-12-19 15:51:42,63.9242,127.4739,-26.03,91,100,10.13
307,Port Shepstone,ZA,2022-12-19 15:51:42,-30.7414,30.455,69.53,83,99,5.66
308,Meulaboh,ID,2022-12-19 15:51:43,4.1363,96.1285,77.41,87,100,3.09
309,Hervey Bay,AU,2022-12-19 15:51:43,-25.2986,152.8535,71.17,67,35,19.24
310,Khatanga,RU,2022-12-19 15:51:43,71.9667,102.5,-26.45,97,93,5.1
311,Teruel,ES,2022-12-19 15:51:44,40.6667,-0.6667,45.91,58,100,3.65
312,Abilene,US,2022-12-19 15:47:22,32.4487,-99.7331,51.19,55,20,9.22
313,Ustka,PL,2022-12-19 15:51:44,54.5805,16.8619,29.64,78,100,19.98
314,Miles City,US,2022-12-19 15:51:44,46.4083,-105.8406,-3.03,84,100,0.0
315,Bolgar,RU,2022-12-19 15:52:45,54.95,49.0667,6.48,88,8,9.4
316,Altay,CN,2022-12-19 15:52:45,47.8667,88.1167,0.9,78,99,5.19
317,Labuhan,ID,2022-12-19 15:52:45,-6.8844,112.2051,79.48,82,88,1.95
318,Likasi,CD,2022-12-19 15:52:46,-10.9814,26.7333,67.89,92,93,5.44
319,Duncan,US,2022-12-19 15:52:46,34.5023,-97.9578,48.38,47,40,19.57
320,Cavalcante,BR,2022-12-19 15:52:47,-13.7975,-47.4583,76.87,78,87,4.83
321,Lokosovo,RU,2022-12-19 15:52:47,61.1333,74.8167,6.55,95,100,11.48
322,Chuy,UY,2022-12-19 15:52:47,-33.6971,-53.4616,73.83,61,84,16.22
323,Doha,QA,2022-12-19 15:52:48,25.2867,51.5333,71.58,68,20,13.8
324,Padang,ID,2022-12-19 15:52:48,-0.9492,100.3543,77.32,85,100,4.32
325,San Quintin,MX,2022-12-19 15:52:48,30.4833,-115.95,58.08,63,0,3.4
326,Tuatapere,NZ,2022-12-19 15:52:49,-46.1333,167.6833,45.91,95,55,3.69
327,Ondjiva,AO,2022-12-19 15:52:49,-17.0667,15.7333,92.08,16,71,9.69
328,Hualmay,PE,2022-12-19 15:52:49,-11.0964,-77.6139,74.46,72,49,7.92
329,Iquitos,PE,2022-12-19 15:52:50,-3.7481,-73.2472,82.44,89,75,9.22
330,Bubaque,GW,2022-12-19 15:52:50,11.2833,-15.8333,82.44,37,62,4.27
331,Dimapur,IN,2022-12-19 15:52:50,25.9,93.7333,61.47,72,21,0.76
332,Itupiranga,BR,2022-12-19 15:52:51,-5.1347,-49.3267,88.12,66,100,3.36
333,Yubari,JP,2022-12-19 15:52:51,43.0378,141.9578,10.92,94,80,2.13
334,Ancud,CL,2022-12-19 15:48:42,-41.8697,-73.8203,63.63,52,100,4.94
335,Strezhevoy,RU,2022-12-19 15:52:52,60.7333,77.5889,0.91,97,97,8.5
336,Kasongo-Lunda,CD,2022-12-19 15:52:52,-6.4667,16.8167,75.88,78,93,4.34
337,Rolandia,BR,2022-12-19 15:52:52,-23.3097,-51.3692,66.11,84,100,10.0
338,Akdepe,TM,2022-12-19 15:52:53,42.0551,59.3788,28.49,43,0,2.95
339,Muros,ES,2022-12-19 15:52:53,42.7762,-9.0603,58.68,95,100,25.88
340,Camana,PE,2022-12-19 15:52:53,-16.6228,-72.7111,75.63,73,60,9.44
341,Mgandu,TZ,2022-12-19 15:52:54,-5.95,34.1333,66.61,78,70,5.1
342,Chapais,CA,2022-12-19 15:52:54,49.7834,-74.8492,19.18,93,99,4.05
343,Hirara,JP,2022-12-19 15:52:54,24.8,125.2833,66.36,64,97,18.32
344,Kapit,MY,2022-12-19 15:52:55,2.0167,112.9333,74.08,98,100,1.32
345,Biltine,TD,2022-12-19 15:52:55,14.5333,20.9167,81.28,15,89,9.08
346,Homer,US,2022-12-19 15:52:42,59.6425,-151.5483,19.8,67,0,13.0
347,Chara,RU,2022-12-19 15:52:56,56.9064,118.2631,-19.84,94,100,0.76
348,Waddan,LY,2022-12-19 15:52:56,29.1614,16.139,65.88,59,8,16.26
349,Sofia,BG,2022-12-19 15:50:46,42.6975,23.3242,35.29,75,100,11.5
350,Nanortalik,GL,2022-12-19 15:52:57,60.1432,-45.2371,20.48,65,28,6.13
351,Yangambi,CD,2022-12-19 15:52:57,0.8102,24.4336,80.06,68,87,1.39
352,Severo-Kurilsk,RU,2022-12-19 15:52:57,50.6789,156.125,29.68,90,100,25.95
353,Isetskoye,RU,2022-12-19 15:52:58,56.4858,65.3226,33.19,98,100,12.77
354,Aitape,PG,2022-12-19 15:52:58,-3.1374,142.3475,77.68,89,99,4.18
355,Stephenville Crossing,CA,2022-12-19 15:52:58,48.5,-58.4318,39.33,75,100,41.43
356,Mucurapo,TT,2022-12-19 15:52:59,10.6667,-61.5333,85.24,65,47,11.45
357,Bougouni,ML,2022-12-19 15:52:59,11.417,-7.479,94.98,8,47,8.81
358,Taksimo,RU,2022-12-19 15:52:03,56.3444,114.8794,-12.26,99,100,0.27
359,Vao,NC,2022-12-19 15:53:00,-22.6667,167.4833,77.07,79,99,14.76
360,Karla,EE,2022-12-19 15:53:00,59.3723,24.9275,34.57,83,75,9.22
361,Grand Junction,US,2022-12-19 15:52:14,39.0639,-108.5507,26.2,75,0,0.0
362,Iquique,CL,2022-12-19 15:52:28,-20.2208,-70.1431,73.44,70,0,7.78
363,Vila Velha,BR,2022-12-19 15:53:24,-20.3297,-40.2925,73.94,98,100,5.75
364,Komsomolskiy,UZ,2022-12-19 15:54:01,40.4272,71.7189,30.92,86,84,2.3
365,Steenbergen,NL,2022-12-19 15:54:01,51.5842,4.3194,51.94,80,100,10.36
366,Khani,GE,2022-12-19 15:54:01,41.9563,42.9566,42.37,99,100,1.72
367,Ust-Ilimsk,RU,2022-12-19 15:54:02,58.0006,102.6619,-1.98,99,100,3.4
368,Chernyshkovskiy,RU,2022-12-19 15:54:02,48.4219,42.2308,26.74,73,63,10.74
369,Yakeshi,CN,2022-12-19 15:54:03,49.2833,120.7333,-25.29,100,100,2.66
370,Qandala,SO,2022-12-19 15:54:03,11.472,49.8728,75.34,80,84,7.47
371,Atamanovka,RU,2022-12-19 15:54:03,51.93,113.63,1.18,83,97,9.26
372,Dubinino,RU,2022-12-19 15:54:04,55.6192,89.0911,10.27,93,100,4.25
373,Iisalmi,FI,2022-12-19 15:54:04,63.5592,27.1907,22.33,93,58,7.58
374,Marsa Matruh,EG,2022-12-19 15:54:05,31.3525,27.2453,66.4,68,40,10.36
375,Pareora,NZ,2022-12-19 15:54:05,-44.4871,171.2132,54.18,97,100,9.44
376,Marquette,US,2022-12-19 15:54:06,46.5333,-87.6335,18.68,80,60,7.18
377,Manggar,ID,2022-12-19 15:54:06,-2.8833,108.2667,78.8,81,27,2.71
378,Chabahar,IR,2022-12-19 15:54:06,25.2919,60.643,75.0,37,0,7.99
379,Fort Saint James,CA,2022-12-19 15:54:07,54.4333,-124.25,-23.85,96,11,2.3
380,San Jose,US,2022-12-19 15:49:31,37.3394,-121.895,48.87,81,40,0.0
381,Saint-Augustin,CA,2022-12-19 15:54:07,51.226,-58.6502,34.56,75,100,26.08
382,Dawei,MM,2022-12-19 15:54:08,14.0833,98.2,66.43,63,99,5.61
383,Wynyard,AU,2022-12-19 15:54:08,-41.0,145.7167,54.99,89,24,5.99
384,Itacare,BR,2022-12-19 15:54:08,-14.2775,-38.9967,82.74,61,83,9.01
385,Carlyle,US,2022-12-19 15:54:09,38.6103,-89.3726,33.03,71,100,7.18
386,Kolokani,ML,2022-12-19 15:54:09,13.5728,-8.0339,91.92,8,99,12.62
387,Menongue,AO,2022-12-19 15:54:10,-14.6585,17.691,87.19,23,35,5.91
388,Chirongui,YT,2022-12-19 15:54:10,-12.9319,45.1483,82.33,73,2,13.09
389,Suicheng,CN,2022-12-19 15:54:10,33.8963,117.9331,35.47,51,4,5.93
390,Sterling,US,2022-12-19 15:49:32,39.0062,-77.4286,38.98,54,75,12.66
391,Palmer,US,2022-12-19 15:54:11,42.1584,-72.3287,37.78,66,75,17.27
392,Cururupu,BR,2022-12-19 15:54:11,-1.8283,-44.8683,89.13,52,97,8.01
393,High Level,CA,2022-12-19 15:54:12,58.5169,-117.136,-32.69,68,40,2.3
394,Sisophon,KH,2022-12-19 15:54:12,13.5859,102.9737,66.31,69,45,7.0
395,Cap Malheureux,MU,2022-12-19 15:54:13,-19.9842,57.6142,78.48,68,12,7.0
396,Cayenne,GF,2022-12-19 15:54:13,4.9333,-52.3333,78.84,89,40,9.22
397,Datong,CN,2022-12-19 15:54:13,40.0936,113.2914,20.1,37,44,5.75
398,Cotonou,BJ,2022-12-19 15:54:14,6.3654,2.4183,87.78,66,20,11.5
399,Lagoa,PT,2022-12-19 15:54:14,39.05,-27.9833,61.16,80,5,27.65
400,Dwarka,IN,2022-12-19 15:54:15,22.2394,68.9678,76.39,55,44,10.8
401,Nampula,MZ,2022-12-19 15:54:15,-15.1165,39.2666,91.35,43,75,8.05
402,Bonthe,SL,2022-12-19 15:54:15,7.5264,-12.505,87.51,56,55,10.89
403,Valdemarpils,LV,2022-12-19 15:54:16,57.3707,22.5919,21.72,73,89,10.8
404,Bayevo,RU,2022-12-19 15:54:16,53.2833,80.7667,21.11,95,100,16.46
405,Lang Son,VN,2022-12-19 15:54:16,21.8333,106.7333,50.38,41,3,1.74
406,Ola,RU,2022-12-19 15:54:17,59.5833,151.2833,14.02,81,100,10.69
407,Esik,KZ,2022-12-19 15:54:17,43.3552,77.4525,15.22,61,3,7.94
408,Sisimiut,GL,2022-12-19 15:54:18,66.9395,-53.6735,22.41,54,57,12.37
409,Tarbagatay,RU,2022-12-19 15:54:18,51.4803,107.3602,6.33,96,95,4.45
410,Ixtapa,MX,2022-12-19 15:55:18,20.7,-105.2,71.22,70,0,1.01
411,Chimoio,MZ,2022-12-19 15:55:19,-19.1164,33.4833,73.26,100,75,8.05
412,Lata,PT,2022-12-19 15:55:19,40.1629,-8.3327,62.08,87,100,10.58
413,Tiznit,MA,2022-12-19 15:55:19,29.5833,-9.5,71.22,22,80,4.76
414,Zhigansk,RU,2022-12-19 15:55:20,66.7697,123.3711,-22.49,94,100,18.05
415,Labrea,BR,2022-12-19 15:55:20,-7.2586,-64.7981,91.9,49,98,2.95
416,Mahon,ES,2022-12-19 15:55:21,39.8885,4.2658,61.36,88,40,10.36
417,San Vicente,AR,2022-12-19 15:55:21,-26.6167,-54.1333,85.8,36,6,1.43
418,Pangnirtung,CA,2022-12-19 15:55:21,66.1451,-65.7125,19.4,93,100,4.61
419,Vila Franca Do Campo,PT,2022-12-19 15:55:22,37.7167,-25.4333,66.2,85,22,14.72
420,Amuntai,ID,2022-12-19 15:55:22,-2.4177,115.2494,74.73,90,53,1.7
421,Aguimes,ES,2022-12-19 15:55:23,27.9054,-15.4461,70.66,68,0,5.75
422,Vila Do Maio,CV,2022-12-19 15:55:23,15.1333,-23.2167,84.99,73,27,16.62
423,Baoning,CN,2022-12-19 15:55:23,25.3378,110.026,39.06,75,0,0.0
424,Kirakira,SB,2022-12-19 15:55:24,-10.4544,161.9205,79.25,83,62,5.08
425,Sidhi,IN,2022-12-19 15:55:24,24.4167,81.8833,58.51,41,4,1.66
426,Sulangan,PH,2022-12-19 15:55:24,11.1373,123.7228,79.41,81,100,12.35
427,San Cristobal,VE,2022-12-19 15:55:25,7.7669,-72.225,73.58,46,94,6.67
428,La Palma,US,2022-12-19 15:55:25,33.8464,-118.0467,56.17,41,28,2.1
429,Sura,RU,2022-12-19 15:55:26,53.8879,45.7419,13.19,91,11,4.94
430,Tahe,CN,2022-12-19 15:55:26,52.3333,124.7333,-22.81,96,9,3.13
431,Acarau,BR,2022-12-19 15:55:26,-2.8856,-40.12,88.18,52,88,19.15
432,Pevek,RU,2022-12-19 15:55:27,69.7008,170.3133,17.62,64,38,7.34
433,Reconquista,AR,2022-12-19 15:55:27,-29.15,-59.65,92.7,25,8,5.35
434,Isangel,VU,2022-12-19 15:55:27,-19.55,169.2667,77.11,88,40,2.3
435,Port-Gentil,GA,2022-12-19 15:55:28,-0.7193,8.7815,85.96,74,40,10.36
436,Olean,US,2022-12-19 15:51:03,42.0776,-78.4297,27.18,100,100,3.44
437,Kahului,US,2022-12-19 15:55:28,20.8947,-156.47,74.84,87,90,3.0
438,Ayan,RU,2022-12-19 15:55:29,56.45,138.1667,-10.53,77,7,13.73
439,Kupang,ID,2022-12-19 15:55:29,-10.1667,123.5833,79.57,77,68,6.58
440,Kushima,JP,2022-12-19 15:55:29,31.4583,131.2333,37.83,67,0,7.05
441,Surgut,RU,2022-12-19 15:54:55,61.25,73.4167,8.78,84,75,11.18
442,Alta,NO,2022-12-19 15:55:30,69.9689,23.2717,15.19,83,100,13.0
443,Sao Francisco,BR,2022-12-19 15:55:30,-15.9486,-44.8644,82.18,69,62,3.94
444,Ugoofaaru,MV,2022-12-19 15:55:30,5.6667,73.0,81.32,72,42,7.76
445,Roebourne,AU,2022-12-19 15:55:31,-20.7833,117.1333,77.23,67,16,13.73
446,Ushtobe,KZ,2022-12-19 15:55:31,45.2514,77.9838,10.42,88,5,6.51
447,Coronel Oviedo,PY,2022-12-19 15:55:31,-25.4167,-56.45,94.35,35,2,0.45
448,Brae,GB,2022-12-19 15:55:32,60.3964,-1.353,50.22,96,100,18.01
449,Antofagasta,CL,2022-12-19 15:55:32,-23.65,-70.4,70.88,65,1,9.35
450,Saint-Pierre,RE,2022-12-19 15:55:32,-21.3393,55.4781,80.28,65,0,3.44
451,Taoudenni,ML,2022-12-19 15:55:33,22.6783,-3.9836,81.34,12,0,13.47
452,Broken Hill,AU,2022-12-19 15:55:33,-31.95,141.4333,72.05,22,100,17.22
453,Emerald,AU,2022-12-19 15:55:34,-23.5333,148.1667,65.34,76,16,12.37
454,Shangrao,CN,2022-12-19 15:55:34,28.4532,117.9686,37.56,59,0,4.99
455,Houlton,US,2022-12-19 15:55:34,46.1262,-67.8403,32.72,66,100,10.36
456,Basco,PH,2022-12-19 15:55:35,20.4487,121.9702,73.24,71,98,29.82
457,Skelleftea,SE,2022-12-19 15:55:35,64.7507,20.9528,19.76,100,0,9.22
458,Luderitz,NA,2022-12-19 15:56:35,-26.6481,15.1594,71.01,65,0,26.89
459,Forestville,US,2022-12-19 15:56:36,38.8451,-76.875,38.46,53,0,20.71
460,Glens Falls,US,2022-12-19 15:56:36,43.3095,-73.644,36.52,75,43,5.99
461,Sydney,AU,2022-12-19 15:55:08,-33.8679,151.2073,58.71,72,75,12.66
462,Santa Vitoria Do Palmar,BR,2022-12-19 15:56:37,-33.5189,-53.3681,73.51,64,71,15.93
463,Ostrovnoy,RU,2022-12-19 15:56:37,68.0531,39.5131,20.43,87,100,15.9
464,Codrington,AU,2022-12-19 15:56:37,-38.2667,141.9667,47.62,78,0,9.26
465,Nalut,LY,2022-12-19 15:56:38,30.3333,10.85,63.99,51,22,13.67
466,Verkhnevilyuysk,RU,2022-12-19 15:56:38,63.4453,120.3167,-15.7,91,100,6.6
467,Sharjah,AE,2022-12-19 15:56:38,25.3573,55.4033,76.98,49,0,6.91
468,Volot,RU,2022-12-19 15:56:39,57.9278,30.7025,28.02,94,100,10.4
469,Tazovskiy,RU,2022-12-19 15:56:39,67.4667,78.7,-23.1,100,97,4.16
470,Nabire,ID,2022-12-19 15:56:39,-3.3667,135.4833,76.78,87,63,3.0
471,Uxbridge,US,2022-12-19 15:56:40,42.0773,-71.6295,39.33,61,8,13.0
472,Kudahuvadhoo,MV,2022-12-19 15:56:40,2.6708,72.8944,80.92,71,88,6.78
473,Vardo,NO,2022-12-19 15:56:40,70.3705,31.1107,24.78,86,75,12.66
474,Ust-Kuyga,RU,2022-12-19 15:56:41,70.0167,135.6,-25.78,98,53,8.14
475,Stuttgart,DE,2022-12-19 15:54:52,48.7823,9.177,38.43,96,100,3.44
476,Naze,JP,2022-12-19 15:56:41,28.3667,129.4833,54.52,71,90,9.46
477,Puerto Escondido,MX,2022-12-19 15:53:02,15.85,-97.0667,83.12,53,18,2.8
478,Ahipara,NZ,2022-12-19 15:56:42,-35.1667,173.1667,61.05,92,100,2.33
479,Chernyshevskiy,RU,2022-12-19 15:56:42,63.0128,112.4714,-33.16,99,97,2.62
480,Atambua,ID,2022-12-19 15:56:42,-9.1061,124.8925,73.85,84,63,3.8
481,Borjomi,GE,2022-12-19 15:56:43,41.8527,43.4128,44.58,98,100,2.06
482,Havoysund,NO,2022-12-19 15:56:43,70.9963,24.6622,32.23,75,100,14.36
483,La Crosse,US,2022-12-19 15:56:42,43.8014,-91.2396,7.41,89,55,1.9
484,Tuy Hoa,VN,2022-12-19 15:56:43,13.0833,109.3,69.3,91,100,11.03
485,Banjar,ID,2022-12-19 15:56:44,-8.19,114.9675,76.59,86,61,3.36
486,Nokha,IN,2022-12-19 15:56:44,27.6,73.4167,61.2,21,34,7.16
487,Tigil,RU,2022-12-19 15:56:44,57.8,158.6667,0.63,99,92,3.36
488,Tongliao,CN,2022-12-19 15:56:45,43.6125,122.2653,7.92,60,3,5.93
489,Porirua,NZ,2022-12-19 15:56:45,-41.1333,174.85,60.22,93,96,3.04
490,Umm Lajj,SA,2022-12-19 15:56:46,25.0213,37.2685,78.24,55,12,1.68
491,Eenhana,NA,2022-12-19 15:56:46,-17.4667,16.3333,90.82,15,77,8.21
492,Champerico,GT,2022-12-19 15:56:46,14.3,-91.9167,86.54,63,0,1.61
493,Maun,BW,2022-12-19 15:56:47,-19.9833,23.4167,91.36,35,40,4.61
494,Keokuk,US,2022-12-19 15:56:47,40.3973,-91.3849,29.08,74,0,8.05
495,Tutoia,BR,2022-12-19 15:56:47,-2.7619,-42.2744,86.27,60,86,14.83
496,Margate,GB,2022-12-19 15:56:48,51.3813,1.3862,53.87,88,100,8.99
497,Khorramabad,IR,2022-12-19 15:56:48,33.4878,48.3558,47.82,61,0,4.61
498,Klaksvik,FO,2022-12-19 15:56:48,62.2266,-6.589,45.52,99,100,15.35
499,Torrevieja,ES,2022-12-19 15:56:49,37.9787,-0.6822,64.99,79,10,1.99
500,Artigas,UY,2022-12-19 15:56:49,-30.4,-56.4667,90.43,26,0,9.06
501,Acapulco,MX,2022-12-19 15:53:04,16.8634,-99.8901,80.73,49,8,1.83
502,Ossora,RU,2022-12-19 15:56:50,59.2353,163.0719,32.23,92,100,12.55
503,Dodge City,US,2022-12-19 15:56:50,37.7528,-100.0171,40.24,65,79,4.0
504,Waingapu,ID,2022-12-19 15:56:50,-9.6567,120.2641,77.97,81,100,6.08
505,Brookhaven,US,2022-12-19 15:53:00,31.5791,-90.4407,40.24,56,99,5.03
506,Mugur-Aksy,RU,2022-12-19 15:56:51,50.35,90.5,5.83,96,100,5.17
507,Te Anau,NZ,2022-12-19 15:57:51,-45.4167,167.7167,43.36,92,64,3.62
508,Jieznas,LT,2022-12-19 15:57:52,54.6,24.1667,15.39,75,50,13.76
509,Sakaraha,MG,2022-12-19 15:57:52,-22.9,44.5333,78.58,67,100,8.01
510,Maumere,ID,2022-12-19 15:57:52,-8.6199,122.2111,80.58,79,89,7.49
511,Manokwari,ID,2022-12-19 15:57:53,-0.8667,134.0833,78.06,82,99,1.43
512,Tailai,CN,2022-12-19 15:57:53,46.3833,123.4,-8.03,88,9,3.42
513,Maiduguri,NG,2022-12-19 15:57:53,11.8464,13.1603,81.7,18,70,12.71
514,Piranshahr,IR,2022-12-19 15:57:54,36.701,45.1413,40.12,65,79,1.1
515,Minab,IR,2022-12-19 15:57:54,27.1467,57.0801,71.37,28,0,11.92
516,San Isidro,PE,2022-12-19 15:57:54,-12.1167,-77.05,74.79,73,0,10.36
517,Alekseyevka,RU,2022-12-19 15:57:55,50.6309,38.6903,25.27,74,21,12.37
518,Coquimbo,CL,2022-12-19 15:57:55,-29.9533,-71.3436,64.13,77,75,11.5
519,Hay River,CA,2022-12-19 15:57:55,60.8156,-115.7999,-22.02,69,20,5.75
520,Cantavir,RS,2022-12-19 15:57:56,45.9219,19.7627,33.22,79,31,9.84
521,Dogondoutchi,NE,2022-12-19 15:57:56,13.6393,4.0287,89.91,8,15,12.46
522,Mahalingpur,IN,2022-12-19 15:57:57,16.3833,75.1167,70.39,35,76,7.47
523,Nioro,GM,2022-12-19 15:57:57,13.35,-15.75,97.66,8,81,11.1
524,Patea,NZ,2022-12-19 15:57:57,-39.7583,174.4833,54.91,95,74,3.6
525,Esperance,AU,2022-12-19 15:57:58,-33.8667,121.9,59.45,87,0,9.19
526,Navodari,RO,2022-12-19 15:57:58,44.3167,28.6,27.91,80,75,9.22
527,Huicungo,PE,2022-12-19 15:57:58,-7.2833,-76.8,84.45,74,40,5.75
528,Port Hardy,CA,2022-12-19 15:57:59,50.6996,-127.4199,19.58,68,20,19.57
529,Alta Floresta,BR,2022-12-19 15:57:59,-9.8756,-56.0861,76.41,86,100,3.04
530,Yerbogachen,RU,2022-12-19 15:57:59,61.2767,108.0108,-9.29,99,100,4.27
531,Terre-De-Bas,GP,2022-12-19 15:58:00,15.8501,-61.6442,83.71,66,2,17.63
532,Ntcheu,MW,2022-12-19 15:58:00,-14.8203,34.6359,66.96,93,100,3.11
533,Roblin,CA,2022-12-19 15:58:01,51.23,-101.3565,-6.79,97,94,5.19
534,Halifax,CA,2022-12-19 15:55:52,44.6453,-63.5724,38.21,94,100,16.11
535,Tessalit,ML,2022-12-19 15:58:01,20.1986,1.0114,83.88,10,0,8.63
536,Enshi,CN,2022-12-19 15:58:01,30.3,109.4833,42.03,69,17,0.87
537,Ryotsu,JP,2022-12-19 15:58:02,38.0833,138.4333,34.41,92,100,9.01
538,Qaqortoq,GL,2022-12-19 15:58:02,60.7167,-46.0333,10.94,65,1,7.2
539,Balabac,PH,2022-12-19 15:58:03,7.9868,117.0645,81.5,80,100,12.01
540,Rawson,AR,2022-12-19 15:53:36,-43.3002,-65.1023,71.55,38,81,21.41
541,San Bartolome De Tirajana,ES,2022-12-19 15:55:21,27.9248,-15.5733,63.32,70,0,5.75
542,Klyuchi,RU,2022-12-19 15:58:03,52.2667,79.1667,23.92,85,100,15.28
543,San Andres,CO,2022-12-19 15:58:04,12.5847,-81.7006,84.22,70,20,10.36
544,Vallenar,CL,2022-12-19 15:58:04,-28.5708,-70.7581,84.45,22,0,9.93
545,Svetlogorsk,BY,2022-12-19 15:58:05,52.6333,29.7333,0.93,96,18,4.97
546,El Cope,PA,2022-12-19 15:58:05,8.6167,-80.6,74.07,73,97,9.78
547,Slave Lake,CA,2022-12-19 15:58:06,55.2834,-114.769,-16.62,69,100,14.97
548,Tongren,CN,2022-12-19 15:58:06,27.7172,109.1853,46.17,36,2,2.77
549,Carutapera,BR,2022-12-19 15:58:06,-1.195,-46.02,86.7,59,99,9.42
550,Lahij,YE,2022-12-19 15:58:07,13.1667,44.5833,72.61,52,0,4.7
551,Luanda,AO,2022-12-19 15:59:07,-8.8368,13.2343,84.2,61,20,14.97
552,Byron Bay,AU,2022-12-19 15:59:07,-28.65,153.6167,57.94,73,53,13.91
553,Sarakhs,IR,2022-12-19 15:59:08,36.5449,61.1577,44.02,46,0,1.23
554,Tecoanapa,MX,2022-12-19 15:59:08,16.5167,-98.75,80.76,53,6,1.54
555,Grand-Santi,GF,2022-12-19 15:59:08,4.25,-54.3833,77.2,89,100,3.38
556,Mahibadhoo,MV,2022-12-19 15:59:09,3.7833,72.9667,81.05,72,91,8.72
557,Businga,CD,2022-12-19 15:59:09,3.3333,20.8833,88.29,35,61,3.8
558,Marinette,US,2022-12-19 15:55:36,45.1,-87.6307,18.09,79,100,6.91
559,Verkhoyansk,RU,2022-12-19 15:59:10,67.5447,133.385,-35.73,98,25,1.92
560,Matay,EG,2022-12-19 15:59:10,28.419,30.7792,69.15,40,7,9.08
561,Severnyy,RU,2022-12-19 15:59:11,50.677,36.5532,23.04,86,0,13.42
562,Tarakan,ID,2022-12-19 15:59:11,3.3,117.6333,80.08,76,99,0.65
563,Yambio,SS,2022-12-19 15:59:11,4.5721,28.3955,85.73,30,54,0.92
564,Gewane,ET,2022-12-19 15:59:12,10.1664,40.6453,82.24,27,5,11.32
565,Hudson Bay,CA,2022-12-19 15:59:12,52.85,-102.3842,-6.72,97,100,7.65
566,Cabedelo,BR,2022-12-19 15:59:12,-6.9811,-34.8339,88.47,62,3,11.39
567,Manavalakurichi,IN,2022-12-19 15:59:13,8.1333,77.3,78.39,67,100,9.26
568,Hong Gai,VN,2022-12-19 15:59:13,20.956,107.0946,57.11,52,30,4.72
569,Sidney,AU,2022-12-19 15:54:33,-33.8679,151.2073,58.71,72,75,12.66
570,Honningsvag,NO,2022-12-19 15:59:14,70.9821,25.9704,31.75,74,40,8.05
571,Vestmannaeyjar,IS,2022-12-19 15:59:14,63.4427,-20.2734,31.19,69,100,23.02
572,Kota Kinabalu,MY,2022-12-19 15:59:15,5.9749,116.0724,78.78,94,20,4.61
573,Iqaluit,CA,2022-12-19 15:59:15,63.7506,-68.5145,17.33,92,100,2.3
574,Mitu,CO,2022-12-19 15:59:15,1.1983,-70.1733,82.69,70,100,3.83
575,Jardim,BR,2022-12-19 15:59:16,-21.4803,-56.1381,79.41,79,83,2.35
576,Batemans Bay,AU,2022-12-19 15:59:16,-35.7167,150.1833,56.59,71,97,5.91
577,Quebec,CA,2022-12-19 15:54:58,46.8123,-71.2145,33.48,91,100,10.36
578,Tongchuan,CN,2022-12-19 15:59:17,35.0806,109.0897,33.28,31,99,6.13
579,Banda Aceh,ID,2022-12-19 15:55:03,5.5577,95.3222,77.76,85,100,5.3
580,Tobermory,CA,2022-12-19 15:59:17,45.2501,-81.6665,27.37,72,100,21.85
581,Leeton,AU,2022-12-19 15:59:18,-34.5667,146.4,60.89,37,0,11.95
582,Oktyabrskiy,RU,2022-12-19 15:56:13,54.4815,53.471,14.18,91,100,10.85
583,Paternion,AT,2022-12-19 15:59:18,46.7142,13.6361,38.23,93,100,2.01
584,Yar-Sale,RU,2022-12-19 15:59:18,66.8333,70.8333,-7.83,100,100,6.17
585,Pinotepa Nacional,MX,2022-12-19 15:59:19,16.3167,-98.0167,84.56,44,7,1.83
586,Itarema,BR,2022-12-19 15:59:19,-2.9248,-39.9167,87.84,52,87,16.89
587,Vanimo,PG,2022-12-19 15:59:20,-2.6741,141.3028,77.7,89,87,5.06
588,Nanchital,MX,2022-12-19 15:59:20,18.0667,-94.4,69.82,100,100,0.0
589,Khalkhal,IR,2022-12-19 15:59:20,37.6189,48.5258,37.18,74,9,3.42
590,Turbat,PK,2022-12-19 15:59:21,26.0023,63.044,68.79,23,1,18.39
591,Sao Joao Do Piaui,BR,2022-12-19 15:59:21,-8.3581,-42.2467,98.06,26,62,5.59
592,Shenjiamen,CN,2022-12-19 15:59:21,29.9576,122.298,45.72,49,0,5.91
